  0.966321409       4.75119448       5.67770100    
  0.246253967       3.83671093       2.58465290    
   4.37358475       9.71943092      0.468549728    
   4.68717146       3.85699654       2.05134130    
   1.03801000       2.39498329       9.59068108    
   1.07487214       8.08487797       1.75625277    
   5.64537859       2.87359428       3.17232418    
   8.50720406       4.98325109       9.28592587    
   6.27685881       4.39367104       2.69871545    
   5.17180586       2.34769440       6.81025171    
   5.78512955       8.39819145       3.89659762    
   4.46411467       4.97800350       2.24820375    
  0.993678451      0.316675305       6.86028051    
   9.14845085       5.87734890       9.52889347    
   2.48028088       2.48556972       5.55762482    
   8.77592945       4.16926718       2.68499660    
   6.44555473       6.26330805      0.601873398    
   2.81851912       9.59408283       5.87618303    
   7.39452934       9.09983158       8.83176613    
   9.73077869       2.46984220       6.67932034    
   8.79290390       7.88433170       6.17227316    
   1.85188770       9.56959128E-02   8.54446602    
   2.29406404      0.101995468       7.30747318    
   3.70305014       5.32443762       5.67691660    
   9.74760056       6.77188063       6.89415121    
   8.14715767       5.93867874       5.39624023    
   4.51560688       8.36218071       2.28383493    
   8.97038460       4.47121096       1.30158424    
   3.56200838       2.15819645       9.46356487    
   5.29092264       8.66875935       1.43316364    
   2.65188241       4.02350664       6.91553307    
   7.60234451       7.53975391       7.59405184    
   3.15709257       9.41386032       3.97840214    
  0.594365835       4.50026226       8.65081882    
   2.79626513      0.717083991       6.65820217    
   7.10290337       6.88965607       6.66538048    
   5.43682098       4.23200893      0.375819206    
   8.62534618      0.927583933       9.16171741    
   5.56108332       6.34409189       2.82947397    
   4.84403992       8.59594440       2.80318356    
   7.04039764       4.83885193       7.60101748    
   7.31445026       7.91094303E-02   6.09139013    
   4.66003799       5.38332748       2.31076884    
   1.35822678       9.60815525       1.93302250    
   6.34895611       8.28409100       7.03842402    
   3.25476933       5.36480474       7.68313169    
   4.45195770       7.95707512       3.89852667    
   6.31557560       3.41559291      0.869455338    
   1.23906088       9.56381130       3.05654812    
   3.31710982      0.232202530       8.89035988    
  0.192582369      0.786251426       7.92043972    
   1.45575905       1.53424358       6.18994951    
   4.86896896      0.644013405       9.53911018    
   6.21240807       4.75686598       6.97678232    
   4.06525087       3.51207829      0.680786848    
   7.06318569       6.24605846       2.25193310    
   3.61138391       2.95795941       6.47356701    
   4.03224325       9.85285282       7.37760735    
   7.56684113       1.33155298      0.194485664    
   9.07534122       2.85890770       1.92444968    
   4.78454447       7.16517401       5.55240440    
   5.75684166       5.56520844       1.64272261    
   3.52065420       2.89209390      0.808225930    
   2.37372589       5.03530312       2.82030940    
   8.74543667       6.29002953       5.50006485    
   5.64085674       5.36983490       8.79389381    
   8.37417698      0.289918900       1.73233020    
   4.33637428       1.07185340       6.48861742    
   1.89922345       9.65386581       5.76587582    
   1.91186035       2.65893936       6.03087950    
   6.52939939      0.459837794       4.13152027    
   8.60972977       9.89155674       1.17822886E-02
   2.44872403       3.33072209       9.39465332    
   2.36428952       4.28596020       2.87054849    
   2.04887104       2.42630529       8.19472027    
   9.37033176       7.37498093       5.29289150    
   3.62293553       9.10657024       4.11554813    
   9.37546730       6.86818886       6.65542364    
   8.40793896       6.40312338       1.05618930    
  0.537364960       7.82791185       4.19738483    
   3.03692794      0.310820818       3.88514090    
  0.194913492       7.23168278       7.03438902    
   5.19679022       5.83953905       9.18573189    
   8.65454578       9.36669922       2.67024493    
   9.13870907       5.54824734       2.61735415    
   9.64637375       7.38451385       8.44540977    
  0.494679451       5.26203346       8.75153732    
   5.05467606       4.50453424       1.94778597    
   2.58855152       4.65388250       9.83604050    
   4.97345972       8.90713882      0.725958347    
   6.43933582       1.87614489       4.64952517    
   9.25989056       1.57913339       7.30512905    
   9.56128883       4.87404776       1.91114891    
   2.57098842       3.15088892       3.07600451    
   6.39625740       8.96306896       4.44854116    
   1.58173656       3.28465891       2.02254939    
   5.40891838       1.07054377       8.31365585E-02
   2.69777632       9.64587593       7.29974031    
   8.13491440       2.13480234      0.785407603    
   6.82925081       2.41917562       6.87464428    
   2.00505400       3.82651973       8.09784412    
   8.01452446       9.10410213      0.405607224    
   9.37701607       4.67978907       8.67701435    
   2.31062794       1.29969597       9.55613041    
   7.36543226       6.39520025       1.99592686    
   7.93624067       7.45903492       3.51914644    
  0.738095760       8.82108784       3.76813889    
   5.24397182      0.151023865       1.86402249    
   7.13472080       4.52789116       8.90810394    
   9.60411072       4.78718424       3.42469907    
   5.79694223       4.78131247       7.48603535    
   4.44284010       1.38118637       9.94531250    
   2.16291881       4.87321377       7.02364588    
   5.79861450      0.565098643       4.32403278    
   9.86887455       7.36020088       5.47496510    
   3.63723612       9.60354328       9.24663162    
   2.52489328       1.59390545       4.71846056    
   9.28734207       9.42344570      0.224694252    
   7.93932772       8.74088478       7.00910854    
   9.51214790       5.43613720       4.85686207    
   7.23269987       6.09103441       4.68267488    
   2.31623363       2.48199272       7.94056225    
   3.04297566       3.60075426       6.49781799    
   1.15685952       7.61453581       8.78866482    
   9.87123680       3.85762453       5.64678478    
   4.83298111       4.18091202       6.75153065    
   8.94470024       1.88220489       3.00216246    
   9.94271469       1.63907218       7.25953102    
   5.33456326       6.41451836       8.15299606    
   3.77729821       6.69518900       8.55863476    
   9.84293747       4.90906906       1.90239894    
   5.28718185       5.00997496       3.25990367    
   4.52937746       9.58530807       4.06546593E-02
   4.28567028       6.00982571       8.59131241    
   2.31193256       5.63968706       6.98583603    
   3.91785693       9.98227978       1.87649155    
  0.859459877       9.40224743       3.46088910    
   6.66684437       3.68317842       5.95327997    
   4.31702232       4.30767965       2.39893079    
   6.80952501       7.03369331       7.47668028    
   8.02443218       9.69731140       7.12031698    
   4.83203411       1.64983356       9.10285950    
   5.50350189       3.96159720       7.25243282    
   2.46177602       8.73698807      0.857249975    
   8.58484745       7.30061769       4.83177471    
   1.67466354       5.46452236       5.99681950    
   2.15450573       5.38727474       6.36760283    
   3.33390355       7.50999832       9.52805138    
   8.14201832       2.48075461       9.64556885    
   6.25541162       5.57389164       9.95603085    
   9.81313705       5.26487255       4.33947992    
   5.66297770       9.25737286       4.66711712    
   2.40887833       2.39381599       9.93486977    
   4.20484114       4.45274115       9.81424522    
   3.73677301       7.76554203       7.53302383    
   9.27924061       4.25085545       1.49076557    
  0.284678280       3.60035563       2.83758783    
   8.13479137       4.53059578       7.45268917    
   2.51577115       6.30889034       9.76416969    
   2.78155184      0.463665962       4.67688465    
  0.333642006       9.50493431       4.37405443    
  0.807147145       9.89673901       3.44785190    
   5.48685122       8.24639511      0.374268532    
   6.40522623       1.58140588       2.52698207    
   1.54292631       8.75935745       7.31634474    
   8.57389927      0.555646896       1.38995743    
   8.76186180       3.21400857       1.53283405    
   4.63203716       2.80566216      0.134813309    
   2.05755472       6.00630951       7.53004503    
   9.86808872       6.29928970       8.41435146    
   8.17523289       4.79242659       2.11349320    
   5.88542366       9.15053177       9.81590366    
   2.07038832       1.11823416       1.92783713    
   1.09127426       5.95310974       5.00683594    
   6.23000240       3.56695437       6.51763248    
   3.90648079       9.35361385       7.52603292    
   4.08514881       9.80193329       5.34866095    
   7.37986469       9.05396461       6.18759680    
   1.64848733       2.18821287       2.20750499    
   1.44384098       3.23770308       3.65833282    
   6.93659353       8.04626274       2.07048106    
  0.935075521       1.59261131       7.30067205    
   8.69831944       7.58996582       6.89112282    
   3.87072563       4.77503824       8.19885921    
   9.06724644       4.62773037       7.19351578    
   6.73826504       7.46693897       2.61751032    
   1.53317750       6.81332874       2.49701023    
   8.20338535       1.02940369       1.72030210    
   4.06524611       3.79075980      0.600191116    
   9.76442146       3.53494477       6.00378370    
   7.32223129       5.48289919       5.75256205    
   5.17297888       3.53018141       4.84159136    
  0.886225760       3.60557365       5.76776695    
   4.71558952       2.63317513       2.19093466    
   7.27542830       4.97243786       8.13594246    
   1.68469059      0.298044205       1.36357844    
   6.24075031       4.70204735      0.500510335    
   9.01332760       5.92558527       1.42283547    
   3.12724996       6.77101660       1.00790119    
   9.57832336       2.45553637       2.62786818    
   2.95761442       3.61424780       2.65711784    
   4.51778364       7.15769148       4.16106796    
   4.35119867E-02   3.61185884       8.71791840    
   6.63011122       6.63673306       2.34029794    
   1.33808076       4.96550608       4.94663382    
   2.89206266       1.69449508       1.03108788    
   2.00031853       4.93862581      0.362329483    
   2.13034010       1.47221661       1.45779228    
   2.55491543       1.45430410       8.33937836    
   8.55290794       4.09245777      0.237085640    
   4.15300179       4.89460230       1.11244404    
   2.24176002       3.50102711       8.74935055    
   9.20689964       8.01391220       4.02616882    
   7.87083054       7.28349352       9.68074417    
   7.58561277      0.292049170       9.61128807    
   1.43615222       5.01237249       1.76279366    
   6.21151114       1.52997398       8.31961250    
   4.36672258       6.49507856       2.53204727    
   2.53704643       3.09102774       7.76743317    
   3.50982761      0.791404724       9.10987282    
   3.43528247       8.32500839       9.24312115    
   5.38991737       8.65316868       2.66099429    
   2.04865098       1.88778496       7.36266565    
   6.86436796      0.208122581       6.20499849    
   4.19093323       9.92843819       9.87322521    
  0.333657980       5.39932251       9.44102955    
   7.46241665       4.48870659E-02   7.60860920    
   9.35209274       6.02875662       9.69605732    
  0.173950195       9.10791779       9.69319820    
   2.22305560       6.60334206       5.54901218    
   8.25668049       7.98698330       8.21724606    
   7.80326986      0.684503794       6.91760540    
   1.40070915       6.36415339       8.78530025    
   7.25610113       5.11219978       9.88370132    
   9.03557491      0.151186228       4.75702143    
   4.73211479      0.920568347       7.38358545    
   2.04549456       5.01742220       2.03174210    
   6.88040876       4.64108467       7.43841171    
   5.82529688       1.98259807       8.25465584    
   4.79124784       4.74220943       1.44720268    
   5.83531952       6.70509911       8.00087547    
   6.65115261       4.35649252       2.19898486    
   5.36348867       2.59846950       7.84272003    
   2.17105198       2.82547498       2.55859518    
   4.91468525       6.11983490      0.151310921    
   8.34214211       7.03117561      0.541360497    
   1.69134903       1.47657585       4.13280964    
   1.11916983       9.96902084       9.56023788    
   7.71208096       7.96827555      0.801126361    
   5.01633406       9.86466694       7.44333744    
   3.49264216       5.38844204       1.90442920    
   4.07565546       5.61716700       7.30417347    
   7.57022190       6.87485409       1.94679463    
   3.11694217       2.14926696       8.62407684    
   4.49883175       7.18174934       1.96846628    
   2.25229788       3.32832456       4.32800436    
   6.65873766       1.15228355       1.82559752    
   3.89226317       8.03129005       3.84849668    
   2.76648474       4.63459301       4.47573376    
   3.06870294       4.45363522       1.19444513    
  0.212139249       4.21667862       2.80583715    
  0.811961174       7.01423216       3.50706172    
   5.70257473       6.37931633       5.53445816E-02
   1.83693850       7.41432571       6.21634531    
   3.27823067       5.82366467       5.83731413    
   5.89629173       1.34191394      0.690198779    
   9.70513344       3.39182258       3.55231023    
  0.844783306      0.685347557       8.98749256    
   4.23636818      0.216379166       8.72247982    
   9.29403400       2.83563375       4.92393780    
   4.83606148       9.19179535       5.57832861    
   3.92097640       4.11730289       6.79829502    
   3.68698406       8.50302219      0.295216560    
  0.661407471       4.18640804       1.02174854    
   2.53964329       4.47418785       8.52137375    
   2.44882607       9.64944267       6.50150728    
   9.84248352       6.90198946       8.68368816    
   8.26967812       1.67987037       4.14494038    
   6.51205540       4.00200462       3.40804696    
  0.308564186       8.10168171       4.82181978    
   3.80816531       6.82471323       2.19244385    
   7.92914581       8.92934608       5.55116272    
  0.902298331       2.13066626       9.88422489    
   3.57807708       1.97233737       5.95812941    
   7.15784883       7.52263212       2.26921892    
   1.60174596       1.17468047       5.97951365    
   3.78433752       3.84481597       7.11668491    
   3.42728710       8.05424690       7.26900959    
  0.360439301       8.43130970       9.96377468    
   6.28032017       8.29904079       7.93465805    
   6.80560684       9.27392387       2.62216187    
   6.51077461       3.94933701       3.61270905E-02
   6.68772840       6.70124865       9.09914494    
   3.64801121       3.19137335       6.82962418    
   2.76441574       8.34079266       4.39949512    
   1.43137693       2.94157171      0.249659136    
   7.24954224       1.85219550       3.82415318    
   7.71411991       5.87634277       5.73648453    
   8.10966396       9.77610397       4.25070906    
   5.86333418       9.76902676       1.53954434    
   1.03220022       7.30743885       1.58106661    
   9.42736053       3.69003868       3.74326420    
   7.85382652       4.67976999       5.96076822    
   9.16213608      0.796592712      0.405297279    
   3.06890488       8.40999126       8.72445297    
   5.04248476       4.66352987       1.00588799E-02
   7.05304050       8.23170471       8.56439686    
   9.13820648       8.22495079       7.82469034    
   3.11214018       3.00383377       5.33535099    
   7.55351734       6.45363092       6.09878635    
   3.21866560       4.80695963       4.85121584    
   7.14062834       7.85230827       6.32606125    
   4.78004932       7.23665810       1.70749557    
   1.87803233       5.96491337      0.456949234    
   1.99124455       4.15376329       6.67508125    
   5.91353703       9.90991116       6.34852791    
   1.14691353       6.94149351       3.02777648    
   4.21593046       8.27677059       1.67211473    
   1.48532474      0.678615093       6.69883156    
  0.705970526      0.933760643       9.87721348    
   7.41021204       5.98308277       6.06251907    
   1.91946507       4.16495562       1.20538223    
   6.06247187       1.81935191       3.45356417    
   1.30797553       4.09219456       4.47558260    
   9.63887596       7.65114784       8.83202839    
   8.68713188       2.76103044       6.71527863    
   8.28070545       6.29854870       3.36773252    
   3.87568951       6.25638676       6.30780077    
   1.21882439       6.97571707       8.45617580    
   4.95604181       2.16743135       7.52210808    
   5.33222294       4.79382801       1.97844267    
   3.02982068       8.02830601       1.69921446    
   9.62619591       7.21700573       7.01170015    
   5.55711412       9.79865265       9.30871964E-02
   2.86863136       3.90935302       6.36993980    
   8.52252865       7.84030199       8.13111401    
   7.72881842       9.88990593       2.14596248    
   9.15671349       9.29030704       6.00889969    
   1.36620510       5.17109108       1.01370645    
   7.74076557       9.56274033       9.01936722    
   7.63660336       5.84976006       3.06924772    
   5.60623407E-02   6.21848726       1.67810595    
   6.02452803       4.49219036      0.650500476    
   7.93368721       5.31080675       1.47981977    
   2.64192724       1.23391628       6.53615665    
   2.23263621       4.04493856       7.83676577    
   2.16939569       9.01704788       1.41833329    
  0.404655218       4.11128616       9.79505253    
   2.61847162       5.09063387       7.13883209    
   8.28299999       4.87457275       8.55237007    
   7.21499300      0.776503563       7.54193974    
   4.62571478      0.399303436       4.09212494    
   4.32880449       1.77926016       7.86503029    
   9.85316467      0.369509220       2.05698156    
   2.85055852       9.72217655       9.47156143    
   5.82323503       9.36690903       6.98361349    
  0.534672976       9.26363468       3.59334230    
   7.79673767       3.65479946       7.96974802    
   1.89136028       7.78099728       1.28458047    
   5.92625141       1.93730450       1.00215268    
  0.519374847       9.31310272       7.18734312    
   1.24741364       7.16762161       5.72135019    
   4.04874420      0.317490309       4.90724468    
   5.17634392       1.85476196       9.01687717    
   3.52986383       4.45010853       2.10500193    
   3.86618066      0.777060151       6.43111515    
  0.121487200       4.79966879       8.12100983    
   3.74586725      0.946063995       3.51158166    
   9.66509914       4.78516102       5.46936655    
   2.91140270       9.65561962       5.84519005    
   3.57244515       7.12536573       7.09465647    
   6.31316996       4.49080324       6.24678040    
   9.69528484       4.15277004      0.132686615    
   3.62517977       4.03671265E-02   9.58671761    
   6.64465809       6.31342030       3.99017191    
   8.34436703       5.98483467      0.602988005    
   5.82772779       3.12480259       3.28686237    
   5.73355246       6.79413843       9.59715652    
   6.36108160       3.52609015       2.73988175    
   5.02734137       1.35895514      0.762576103    
   9.00083542       6.27658892       5.20537901    
   6.42289209       2.62013745       6.25528383    
   9.81488705       5.12297726      0.842175484    
   1.89944625      0.229383469       9.34116745    
   9.53598309       3.68247485       1.85116971    
   8.44896984       7.50478411       4.74749994    
   6.05934286       5.35238504       9.66393089    
   3.25554490       8.40672398       4.53820515    
   4.02489233       8.34078884       6.81972647    
   6.17241859       3.56948185       3.17782116    
  0.879276872       3.20306897       9.98324108    
   6.24404848E-02   4.75530720       3.16490650    
   7.59206104       8.21149921       6.51914406    
   3.24210286       8.06456089       5.15095186    
   5.69890976       8.96523380       8.27108002    
